angDist,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,_RAJ2000,_DEJ2000
3.506875,J051135.33+775407.0,77.8972236,+77.9019533,0.3202,0.2951,112.5,17.183,17.223,12.903,9.121,,,,0.104,0.344,,,,,,771177201351053304,0000,0,nnnn,ABUU,-1806,1291,-1977,1371,,77.9018398650098,33.627001931063
4.794763,J050957.88+772912.0,77.4911811,+77.4866941,0.1711,0.1555,108.3,16.413,16.268,12.629,8.670,,,,0.058,0.149,,,,,,771177201351043009,d000,0,0nnn,ABUU,-757,633,256,689,,77.4878074947617,33.6433808507698
1.216174,J050656.17+764358.3,76.7340473,+76.7328713,0.2091,0.1921,113.9,16.592,16.638,12.408,9.214,,,,0.070,0.213,,,,,,771177201351006052,0000,0,0nnn,ABUU,87,820,-460,872,,76.7327235264321,33.4672316590294
3.071634,J050828.07+770651.8,77.1169826,+77.1143946,0.0791,0.0749,119.9,14.926,15.021,12.908,8.863,15.521,15.032,15.124,0.032,0.061,,,0.056,0.079,0.144,771177201351029822,000P,0,00nn,AAUU,92,179,-388,193,0.079,77.113891728591,33.7501183891043
4.944499,J051534.80+785316.0,78.8950224,+78.8877787,0.5076,0.4508,110.4,17.755,17.034,12.411,9.251,,,,0.160,,,,,,,792178701351032400,0000,0,nnnn,BUUU,-873,2973,-579,3258,,78.8879547961978,33.0557936439032
1.550437,J051629.61+790722.0,79.1234030,+79.1227917,0.1657,0.1514,109.9,16.420,16.483,12.242,9.182,,,,0.056,0.183,0.326,,,,,792178701351044234,0000,0,0nnn,ABBU,-257,606,99,655,,79.1232210137814,33.4736601223822
3.477460,J051717.26+791937.6,79.3219385,+79.3271168,0.1362,0.1263,106.5,16.123,15.933,12.839,8.762,,,,0.048,0.119,,,,,,792178701351057202,0000,0,0nnn,ABUU,84,461,-461,496,,79.3271509826383,33.4816753830439
3.036029,J051519.00+784954.6,78.8291920,+78.8318432,0.4015,0.3644,112.0,17.452,17.321,12.815,9.238,,,,0.127,0.404,,,,,,792178701351032577,0000,0,nnnn,BCUU,148,1971,-897,2132,,78.8324110875083,34.1405510628529
3.010642,J051806.71+793146.9,79.5279748,+79.5297102,0.3051,0.2749,111.6,17.064,16.926,11.982,9.228,,,,0.099,0.297,,,,,,753180201351001192,0000,0,nnnn,ABUU,994,1253,480,1348,,79.5288906110934,33.6173584564013
1.199754,J051717.75+791924.4,79.3239586,+79.3234544,0.2058,0.1899,107.8,16.617,16.917,12.357,9.159,,,,0.068,0.287,,,,,,792178701351057456,0000,0,0nnn,ABUU,517,824,262,876,,79.3231561186322,33.695505833528
4.622566,J051656.20+791338.2,79.2341843,+79.2272910,0.2664,0.2430,113.9,16.958,16.386,12.282,8.664,,,,0.091,0.174,,,,,,792178701351057476,0000,0,nnnn,ABUU,-532,1134,-739,1213,,79.2273158021035,33.8390416913015
4.440193,J051940.82+795503.5,79.9200865,+79.9176511,0.3391,0.3135,105.9,17.266,17.451,12.303,8.737,,,,0.107,0.433,,,,,,837180201351014479,0000,0,nnnn,ACUU,1112,1689,1575,1825,,79.9188658535036,34.2027238478515
3.403918,J051909.19+794716.1,79.7882944,+79.7878071,0.3071,0.2762,111.1,17.049,16.750,12.640,8.968,,,,0.100,0.238,,,,,,837180201351013901,0000,0,nnnn,ABUU,1268,1286,-61,1386,,79.7868947238212,34.4012556662056
4.993137,J051815.90+793338.0,79.5662792,+79.5605754,0.0620,0.0599,126.7,14.490,14.525,12.778,9.118,14.982,14.520,14.609,0.028,0.041,,,0.041,0.062,0.102,837180201351010480,0000,0,00nn,AAUU,109,127,-16,137,0.244,79.5598287349719,34.4361328235743
3.902760,J051838.99+794002.9,79.6624639,+79.6674797,0.1593,0.1449,109.7,16.378,15.740,12.542,9.320,,,,0.057,0.099,,,,,,837180201351010923,0000,0,1nnn,AAUU,-172,552,-724,599,,79.6667077979871,34.6398136348307
3.833153,J051055.43+774354.6,77.7309653,+77.7318335,0.0871,0.0824,118.0,15.272,15.256,12.850,9.211,16.543,15.571,15.637,0.034,0.070,,,0.132,0.121,,771177201351054939,hh00,0,00nn,AAUU,-126,234,-143,251,0.558,77.7307695651797,33.8352383804964
4.454121,J051323.90+782120.9,78.3496180,+78.3558144,0.3204,0.2921,110.7,17.201,17.082,12.722,8.983,,,,0.101,,0.463,,,,,792178701351016223,0000,0,nnnn,AUCU,-510,1439,-652,1550,,78.3557355722301,34.1354679488798
4.514822,J051009.08+773208.9,77.5378588,+77.5358266,0.4273,0.3869,114.6,17.435,17.000,12.628,9.012,,,,0.133,,,,,,,771177201351043799,0000,0,nnnn,BUUU,-712,2181,-296,2345,,77.5347650624222,34.0458615677764
3.299167,J051359.23+782942.4,78.4968206,+78.4951144,0.1605,0.1492,106.8,16.222,16.302,12.507,9.144,,,,0.055,0.151,,,,,,792178701351017993,0000,0,0nnn,ABUU,46,531,799,569,,78.4960166877838,34.6473085432845
1.537920,J051359.23+782942.4,78.4968206,+78.4951144,0.1605,0.1492,106.8,16.222,16.302,12.507,9.144,,,,0.055,0.151,,,,,,792178701351017993,0000,0,0nnn,ABUU,46,531,799,569,,78.4949181244093,34.8377700771399
4.755148,J051323.90+782120.9,78.3496180,+78.3558144,0.3204,0.2921,110.7,17.201,17.082,12.722,8.983,,,,0.101,,0.463,,,,,792178701351016223,0000,0,nnnn,AUCU,-510,1439,-652,1550,,78.3560539139489,34.7782253142856
3.815530,J051301.96+781521.0,78.2581805,+78.2558449,0.2642,0.2395,113.9,16.963,16.994,12.812,9.098,,,,0.085,0.281,,,,,,792178701351008827,0000,0,nnnn,ABUU,-713,1110,-214,1188,,78.2568706847046,34.9908642212848
2.036663,J051315.24+781845.6,78.3135003,+78.3126785,0.0650,0.0632,125.2,14.558,14.624,12.937,9.288,15.420,14.723,14.559,0.029,0.045,,,0.050,0.061,0.096,792178701351015271,0h00,0,00nn,AAUU,-198,134,265,143,0.156,78.3121799907602,35.1292568972574
4.981969,J051503.26+784526.6,78.7636201,+78.7574123,0.5432,0.4884,112.1,17.727,17.538,12.897,9.300,,,,0.165,,,,,,,792178701351032592,0000,0,nnnn,BUUU,2735,2837,-772,3047,,78.7569429160179,35.2543922758029
3.874259,J051542.91+785559.3,78.9288249,+78.9331581,0.2206,0.2031,107.8,16.720,16.680,12.843,9.067,,,,0.072,0.220,,,,,,792178701351044187,hh00,0,1nnn,ABUU,6,893,-801,963,,78.9323160495077,35.4673097263608
4.049881,J052731.27+815309.1,81.8802978,+81.8858671,0.1017,0.0951,107.7,15.622,15.673,12.732,8.968,16.414,15.643,15.417,0.038,0.091,,,0.131,0.163,0.211,778181701351025439,0000,0,0nnn,AAUU,-337,301,-125,326,0.559,81.8865626143972,33.8396677339413
2.956472,J052646.73+814201.3,81.6947281,+81.7003811,0.4372,0.3888,114.3,17.470,17.664,12.893,9.253,,,,0.134,,,,,,,778181701351026308,0000,0,nnnn,BUUU,-271,1972,-50,2147,,81.7001184142131,33.9176950934444
4.075416,J052928.25+822234.5,82.3677115,+82.3762531,0.4186,0.3823,105.0,17.515,17.443,12.877,9.308,,,,0.134,0.423,,,,,,778181701351051933,0000,0,nnnn,BCUU,-291,2178,-255,2352,,82.3762443653962,33.746994505342
0.407408,J052833.33+820817.1,82.1388997,+82.1380859,0.6198,0.5585,106.8,17.998,17.314,12.900,8.757,,,,0.207,0.367,,,,,,778181701351049781,0000,0,nnnn,BCUU,-822,3237,320,3509,,82.1380757059786,33.6955957690548
4.444218,J052955.49+822923.0,82.4812299,+82.4897320,0.1165,0.1089,112.9,15.845,15.842,12.902,9.191,,,,0.043,0.103,,,,,,778181701351051012,0000,0,0nnn,AAUU,-459,355,783,382,,82.4890373638867,33.7450189017326
2.194953,J052928.45+822205.4,82.3685820,+82.3681692,0.3795,0.3355,107.9,17.467,16.790,12.883,9.138,,,,0.126,0.241,,,,,,778181701351051766,0000,0,nnnn,BBUU,-5,1879,-276,2062,,82.3675743482312,34.137144942739
2.812319,J052731.27+815309.1,81.8802978,+81.8858671,0.1017,0.0951,107.7,15.622,15.673,12.732,8.968,16.414,15.643,15.417,0.038,0.091,,,0.131,0.163,0.211,778181701351025439,0000,0,0nnn,AAUU,-337,301,-125,326,0.559,81.8856926652238,33.9094990162801
4.378365,J052855.86+821331.8,82.2327560,+82.2255125,0.0711,0.0692,105.3,14.801,14.746,12.529,9.175,15.570,15.013,14.963,0.031,0.049,,,0.068,0.084,0.141,778181701351048383,0000,0,00nn,AAUU,137,154,-18,168,0.217,82.2249170176017,34.8024628595313
0.607400,J052403.16+810045.7,81.0132000,+81.0127087,0.6582,0.6004,109.8,17.938,17.721,12.284,9.209,,,,0.202,,,,,,,778181701351001622,0000,0,nnnn,BUUU,-1514,3191,910,3506,,81.012571513704,33.7924714782678
4.363679,J052329.66+805252.8,80.8736153,+80.8813503,0.1353,0.1214,109.2,16.288,15.411,10.850,8.693,,,,0.055,0.078,0.093,0.328,,,,837180201351058631,0000,0,0n0n,AAAB,53,482,438,526,,80.8812181568086,33.8839870472599
4.991826,J052255.84+804334.0,80.7326692,+80.7261173,0.1237,0.1035,14.8,14.975,14.566,12.699,8.533,,,,0.048,0.065,,,,,,837180201351062912,hH00,0,6nnn,AAUU,-2459,238,-3100,296,,80.7253804982418,34.0044083451326
3.174975,J052358.17+805924.8,80.9924157,+80.9902306,0.2602,0.2359,106.8,17.028,16.403,12.364,9.166,,,,0.091,0.162,,,,,,837180201351059001,0000,0,nnnn,ABUU,743,1185,47,1294,,80.9910876895235,34.3516062397957
4.604938,J052225.29+803644.7,80.6054072,+80.6124242,0.2672,0.2379,112.6,16.872,17.615,12.784,9.342,,,,0.085,0.506,,,,,,837180201351039212,0000,0,nnnn,ACUU,372,1082,371,1179,,80.611650091879,33.9764751842362
4.733313,J052322.30+805041.1,80.8429216,+80.8447747,0.2726,0.2476,111.8,16.941,16.982,12.257,8.931,,,,0.089,0.290,,,,,,837180201351059145,0000,0,nnnn,ABUU,-839,1177,579,1257,,80.8459952127901,34.7514524829693
3.695668,J052540.54+812444.3,81.4189218,+81.4123223,0.0654,0.0634,126.1,14.553,14.609,12.686,8.757,15.002,14.908,14.691,0.029,0.047,0.541,,0.048,0.079,0.112,778181701351022661,0000,0,00nn,AACU,-203,132,-144,142,0.026,81.4121474540213,34.5660680062208
4.226683,J052457.33+811352.9,81.2388847,+81.2313635,0.1133,0.1042,112.8,15.816,15.472,12.469,8.783,,,,0.043,0.078,,0.367,,,,778181701351000474,0000,0,1nnn,AAUC,-136,342,208,371,,81.2318369939774,34.6047178978932
2.154305,J052616.40+813351.7,81.5683657,+81.5643869,0.3292,0.2930,106.7,17.157,17.436,12.554,9.346,,,,0.104,0.434,,,,,,778181701351023527,0000,0,nnnn,ACUU,729,1585,753,1759,,81.5643155547904,34.8558996842275
3.851864,J052828.99+820653.1,82.1207963,+82.1147529,0.2723,0.2462,107.2,17.122,16.658,12.227,9.279,,,,0.091,0.215,0.280,,,,,778181701351049207,0000,0,nnnn,ABBU,-469,1212,-4,1323,,82.1141852843978,34.9255792430599
3.260559,J052546.09+812643.7,81.4420580,+81.4454904,0.1506,0.1387,115.8,16.207,16.200,12.769,8.901,,,,0.051,0.159,,,,,,778181701351023076,0000,0,0nnn,ABUU,-220,518,383,556,,81.4461597931623,35.0142752962054
0.819501,J052508.45+811712.2,81.2852325,+81.2867335,0.2362,0.2128,104.2,16.858,16.222,12.910,9.294,,,,0.082,0.146,0.518,,,,,778181701351000874,0000,0,nnnn,ABCU,484,918,453,1007,,81.2867351747322,34.9659308378716
2.694329,J052508.45+811712.2,81.2852325,+81.2867335,0.2362,0.2128,104.2,16.858,16.222,12.910,9.294,,,,0.082,0.146,0.518,,,,,778181701351000874,0000,0,nnnn,ABCU,484,918,453,1007,,81.2874056490146,35.0017460248774
2.789877,J052403.16+810045.7,81.0132000,+81.0127087,0.6582,0.6004,109.8,17.938,17.721,12.284,9.209,,,,0.202,,,,,,,778181701351001622,0000,0,nnnn,BUUU,-1514,3191,910,3506,,81.0134824329085,35.0330502576413
3.241471,J052526.70+812158.3,81.3612831,+81.3662069,0.1268,0.1168,105.0,16.000,16.130,12.847,9.091,,,,0.045,0.122,,,,,,778181701351023502,hh00,0,0nnn,ABUU,347,416,-273,458,,81.3666183322236,35.2221001241645
1.099768,J052508.45+811712.2,81.2852325,+81.2867335,0.2362,0.2128,104.2,16.858,16.222,12.910,9.294,,,,0.082,0.146,0.518,,,,,778181701351000874,0000,0,nnnn,ABCU,484,918,453,1007,,81.2869043448396,35.2835694472373
3.546359,J053232.17+830740.6,83.1340462,+83.1279494,0.0779,0.0743,115.1,15.012,15.256,12.790,8.925,15.712,15.110,15.271,0.031,0.068,,,0.080,0.100,0.198,812183201351021048,hh00,0,00nn,AAUU,159,183,45,198,0.163,83.1286984347425,34.5328462512556
0.290510,J053405.86+833126.5,83.5244379,+83.5240289,0.4548,0.4114,105.8,17.562,17.548,12.915,8.964,,,,0.144,0.464,,,,,,812183201351048653,0000,0,nnnn,BCUU,485,2098,1202,2289,,83.5241000299203,34.9705391113686
2.422018,J053038.60+823938.9,82.6608576,+82.6608171,0.2940,0.2674,109.1,17.098,16.835,12.847,9.320,,,,0.097,0.246,,,,,,812183201351003555,0000,0,nnnn,ABUU,408,1229,168,1330,,82.6601503968132,34.8266702211527
3.411809,J053007.34+823128.3,82.5305839,+82.5245314,0.3043,0.2776,114.8,17.144,17.598,12.919,9.143,,,,0.097,0.447,,,,,,812183201351003541,0000,0,nnnn,ACUU,-861,1474,818,1572,,82.5240996123798,34.9559085089052
0.332085,J052928.45+822205.4,82.3685820,+82.3681692,0.3795,0.3355,107.9,17.467,16.790,12.883,9.138,,,,0.126,0.241,,,,,,778181701351051766,0000,0,nnnn,BBUU,-5,1879,-276,2062,,82.368250230505,34.8851948908183
3.784660,J052936.50+822415.0,82.4021035,+82.4041893,0.2922,0.2633,104.4,17.137,16.874,12.510,8.670,,,,0.096,0.246,,,,,,875181701351062832,0000,0,nnnn,ABUU,242,1279,-1356,1402,,82.4051598695317,35.0734499736021
4.916238,J052935.17+822421.2,82.3965564,+82.4059162,0.7059,0.6252,97.9,18.025,17.285,12.681,8.915,,,,0.206,,,,,,,875181701351063412,0h00,0,nnnn,BUUU,-854,4870,1284,5447,,82.4051598695317,35.0734499736021
2.957379,J053254.71+831339.2,83.2279978,+83.2275697,0.0973,0.0917,114.8,15.488,15.371,12.445,8.907,16.306,15.821,15.576,0.038,0.073,,,0.132,0.200,0.265,812183201351028784,0000,0,0nnn,AAUU,492,265,149,286,1.092,83.2283898911528,35.273792234591
3.805144,J053456.35+834331.7,83.7348008,+83.7254759,0.2247,0.2048,109.8,16.853,16.272,12.669,9.194,,,,0.077,0.154,,,,,,812183201351047939,0000,0,nnnn,ABUU,1543,855,513,926,,83.7258856713023,35.4941582294455
4.274421,J053620.73+840520.0,84.0864018,+84.0888894,0.0541,0.0521,140.9,13.937,13.848,12.740,9.049,14.976,14.260,14.009,0.026,0.034,,,0.045,0.046,0.051,864184801351007918,0000,0,00nn,AAUU,-80,91,-20,96,0.195,84.0877097474088,35.6894500839225
3.495424,J053545.11+835557.6,83.9379841,+83.9326815,0.2776,0.2500,104.1,17.030,17.343,12.807,8.973,,,,0.086,0.380,,,,,,812183201351057377,0000,0,nnnn,ACUU,1107,1138,822,1249,,83.9319494793718,36.0959277270303
2.462985,J053408.01+833200.2,83.5334159,+83.5333928,0.1381,0.1246,110.1,16.136,15.647,12.228,9.211,,,,0.050,0.095,,0.539,,,,812183201351047615,0000,0,0nnn,AAUC,190,462,111,506,,83.534072936554,36.0745409443803
1.704985,J053408.01+833200.2,83.5334159,+83.5333928,0.1381,0.1246,110.1,16.136,15.647,12.228,9.211,,,,0.050,0.095,,0.539,,,,812183201351047615,0000,0,0nnn,AAUC,190,462,111,506,,83.5338637012649,36.2231778579851
4.462608,J052907.95+821732.3,82.2831380,+82.2923155,0.5530,0.5045,101.7,17.809,17.144,12.751,8.827,,,,0.169,,,,,,,778181701351052087,0000,0,nnnn,BUUU,2523,3102,4609,3402,,82.2919354918025,35.0810385196284
3.968022,J052909.83+821714.7,82.2909808,+82.2874421,0.1903,0.1759,112.2,16.558,16.977,12.537,8.674,,,,0.063,0.271,,,,,,778181701351051330,0000,0,1nnn,ABUU,-293,767,155,812,,82.2884925204824,35.4294149927699
4.425485,J052907.95+821732.3,82.2831380,+82.2923155,0.5530,0.5045,101.7,17.809,17.144,12.751,8.827,,,,0.169,,,,,,,778181701351052087,0000,0,nnnn,BUUU,2523,3102,4609,3402,,82.2920034859188,35.4322893291289
4.339705,J053047.08+824143.1,82.6962026,+82.6953313,0.3074,0.2828,110.8,17.101,17.193,12.958,9.249,,,,0.099,0.334,,,,,,812183201351003655,0000,0,nnnn,ABUU,-1074,1341,725,1442,,82.6965360036657,35.6008009991801
2.079049,J053112.93+824813.9,82.8038816,+82.8038775,0.3760,0.3439,114.7,17.347,17.182,12.930,8.983,,,,0.116,,,,,,,812183201351003960,0000,0,nnnn,BUUU,316,1760,971,1867,,82.8033045027981,35.6553299810601
4.398773,J052818.64+820436.5,82.0776751,+82.0768254,0.5460,0.4916,104.8,18.000,17.074,12.729,8.643,,,,0.196,0.303,0.447,,,,,778181701351049651,0000,0,nnnn,BBCU,2359,3228,1534,3639,,82.0780461906567,35.8559726517203
1.183219,J052857.84+821435.8,82.2410084,+82.2432928,0.2420,0.2228,110.9,16.810,16.901,12.636,8.915,,,,0.079,0.272,,,,,,778181701351051391,0000,0,nnnn,ABUU,-886,967,947,1025,,82.2433719550404,35.9896734638063
2.195405,J052945.54+822625.3,82.4397697,+82.4403704,0.5000,0.4614,102.8,17.698,17.655,12.647,8.977,,,,0.158,0.520,,,,,,778181701351051587,0000,0,nnnn,BCUU,-1158,3365,585,3613,,82.4409597787972,36.0694851291985
4.644863,J053137.93+825506.6,82.9080534,+82.9185104,0.6926,0.6149,113.4,18.102,17.454,12.743,8.887,,,,0.207,,,,,,,812183201351022485,0000,0,nnnn,BUUU,-2981,5653,86,6145,,82.9185190240152,36.0275249362946
1.481420,J053047.08+824143.1,82.6962026,+82.6953313,0.3074,0.2828,110.8,17.101,17.193,12.958,9.249,,,,0.099,0.334,,,,,,812183201351003655,0000,0,nnnn,ABUU,-1074,1341,725,1442,,82.6957385283053,36.0466760045316
2.155694,J053007.85+823152.7,82.5327431,+82.5313212,0.4569,0.4062,111.5,17.616,17.660,12.905,9.241,,,,0.140,0.499,,,,,,812183201351003989,0000,0,nnnn,BCUU,-1990,2408,1577,2610,,82.5319101629777,36.2929575004999
4.721937,J053137.93+825506.6,82.9080534,+82.9185104,0.6926,0.6149,113.4,18.102,17.454,12.743,8.887,,,,0.207,,,,,,,812183201351022485,0000,0,nnnn,BUUU,-2981,5653,86,6145,,82.9180673608166,36.6181374889855
3.426600,J053038.60+823938.9,82.6608576,+82.6608171,0.2940,0.2674,109.1,17.098,16.835,12.847,9.320,,,,0.097,0.246,,,,,,812183201351003555,0000,0,nnnn,ABUU,408,1229,168,1330,,82.6617618845649,36.8121135985302
2.393849,J052027.56+800702.2,80.1148576,+80.1172781,0.6439,0.5833,106.9,18.101,17.660,12.871,9.294,,,,0.216,,,,,,,837180201351037917,0000,0,nnnn,BUUU,-2274,2696,-3190,2997,,80.117725237364,34.8479670767278
2.501323,J052236.32+803915.4,80.6513550,+80.6542957,0.1924,0.1785,109.6,16.514,16.707,12.204,9.146,,,,0.064,0.223,,,,,,837180201351038961,0000,0,0nnn,ABUU,277,738,-479,794,,80.6547240131284,34.9573274812991
3.780308,J052237.80+803936.5,80.6575280,+80.6601505,0.3424,0.3123,112.5,17.209,17.542,12.753,9.236,,,,0.110,0.483,,,,,,837180201351039258,0000,0,nnnn,BCUU,-34,1645,-43,1771,,80.6591332740581,35.0720899518967
3.198411,J052120.77+802026.4,80.3365526,+80.3406820,0.1222,0.1140,107.1,15.891,15.756,12.749,9.061,,,,0.045,0.095,0.527,,,,,837180201351036085,0000,0,0nnn,AACU,-220,402,-20,435,,80.3400089901247,35.1125589653046
3.212216,J051909.19+794716.1,79.7882944,+79.7878071,0.3071,0.2762,111.1,17.049,16.750,12.640,8.968,,,,0.100,0.238,,,,,,837180201351013901,0000,0,nnnn,ABUU,1268,1286,-61,1386,,79.7869473828848,34.63854085047
2.855427,J051838.60+793931.6,79.6608403,+79.6587902,0.0862,0.0814,113.1,15.270,15.174,12.582,9.072,16.081,15.900,15.414,0.035,0.067,,,0.096,0.186,0.206,837180201351010584,0000,0,00nn,AAUU,-195,222,-153,240,0.277,79.6595487061586,34.9855673580219
1.957078,J051903.92+794555.1,79.7663622,+79.7653067,0.2551,0.2340,111.3,16.940,16.726,12.562,8.857,,,,0.084,0.238,0.381,,,,,837180201351012396,0000,0,nnnn,ABCU,-374,1065,-919,1145,,79.7658424432686,35.0566119345353
1.553089,J052027.56+800702.2,80.1148576,+80.1172781,0.6439,0.5833,106.9,18.101,17.660,12.871,9.294,,,,0.216,,,,,,,837180201351037917,0000,0,nnnn,BUUU,-2274,2696,-3190,2997,,80.1170749240047,35.2455759260806
1.816061,J052055.17+801356.8,80.2298943,+80.2324450,0.1166,0.1083,116.3,15.787,15.936,12.122,8.737,,,,0.042,0.117,,,,,,837180201351036217,0000,0,0nnn,ABUU,303,378,-11,400,,80.2321082555043,35.3039563470895
4.657568,J052028.98+800742.3,80.1207749,+80.1284234,0.1890,0.1729,115.0,16.515,16.426,12.731,9.241,,,,0.064,0.179,,0.468,,,,837180201351036544,0000,0,0nnn,ABUC,-1307,713,-214,761,,80.128146966404,35.3927992676485
2.998642,J052055.17+801356.8,80.2298943,+80.2324450,0.1166,0.1083,116.3,15.787,15.936,12.122,8.737,,,,0.042,0.117,,,,,,837180201351036217,0000,0,0nnn,ABUU,303,378,-11,400,,80.2330789759113,35.4511242921394
3.089102,J052403.16+810045.7,81.0132000,+81.0127087,0.6582,0.6004,109.8,17.938,17.721,12.284,9.209,,,,0.202,,,,,,,778181701351001622,0000,0,nnnn,BUUU,-1514,3191,910,3506,,81.0135649125363,35.3180480952398
3.069246,J052302.33+804519.6,80.7597443,+80.7554599,0.1761,0.1610,109.1,16.392,16.529,12.281,9.168,,,,0.059,0.204,,,,,,837180201351061363,0000,0,0nnn,ABUU,-230,634,-310,686,,80.7550593927155,35.3553262609398
3.459435,J052537.61+812418.8,81.4067327,+81.4052495,0.6871,0.6290,110.2,18.094,17.558,12.029,8.838,,,,0.214,,,,,,,778181701351024351,0000,0,nnnn,BUUU,-579,4276,-940,4650,,81.4043565465357,35.6336997373987
4.935826,J052526.70+812158.3,81.3612831,+81.3662069,0.1268,0.1168,105.0,16.000,16.130,12.847,9.091,,,,0.045,0.122,,,,,,778181701351023502,hh00,0,0nnn,ABUU,347,416,-273,458,,81.3649512830445,35.6312752690518
3.922894,J052434.98+810825.4,81.1457756,+81.1403936,0.4111,0.3744,113.0,17.519,16.913,12.942,9.272,,,,0.135,0.265,,,,,,778181701351002243,0000,0,nnnn,BBUU,-99,2132,-627,2271,,81.1398081989473,35.8397772707374
3.472088,J052148.36+802656.1,80.4515134,+80.4489367,0.1579,0.1464,109.5,16.198,16.497,12.627,9.311,,,,0.054,0.193,,,,,,837180201351038723,0000,0,1nnn,ABUU,-244,551,299,594,,80.4481500997193,35.5568653001214
4.115557,J052139.03+802510.0,80.4126486,+80.4194509,0.0543,0.0533,160.0,13.964,14.067,12.660,9.371,14.885,14.176,14.147,0.026,0.037,0.417,,0.039,0.040,0.072,837180201351038234,0000,0,00nn,AACU,-67,94,48,100,0.207,80.4195086520422,35.5484973908589
1.773237,J052146.09+802627.1,80.4420682,+80.4408615,0.1036,0.0960,122.3,15.560,15.451,12.892,9.306,,,,0.039,0.082,,,,,,837180201351038446,0000,0,1nnn,AAUU,-105,293,33,310,,80.4413389703835,35.7203343117564
4.605657,J052332.33+805235.6,80.8847154,+80.8765564,0.0579,0.0565,143.4,14.247,14.349,12.384,9.311,15.129,14.373,14.373,0.026,0.040,,,0.050,0.054,0.083,837180201351058229,0000,0,00nn,AAUU,110,110,-2,117,0.128,80.8766931884582,35.7156696132991
4.126628,J052343.44+805614.3,80.9310304,+80.9373268,0.2149,0.1970,111.2,16.727,16.121,12.538,9.141,,,,0.076,0.136,,,,,,837180201351058899,0000,0,1nnn,ABUU,591,889,-230,946,,80.9365865329267,35.9481520784527
4.272615,J052403.16+810045.7,81.0132000,+81.0127087,0.6582,0.6004,109.8,17.938,17.721,12.284,9.209,,,,0.202,,,,,,,778181701351001622,0000,0,nnnn,BUUU,-1514,3191,910,3506,,81.0138906483771,36.2129578354759
3.601828,J052302.33+804519.6,80.7597443,+80.7554599,0.1761,0.1610,109.1,16.392,16.529,12.281,9.168,,,,0.059,0.204,,,,,,837180201351061363,0000,0,0nnn,ABUU,-230,634,-310,686,,80.7548427113786,36.0879597971824
3.756600,J052236.32+803915.4,80.6513550,+80.6542957,0.1924,0.1785,109.6,16.514,16.707,12.204,9.146,,,,0.064,0.223,,,,,,837180201351038961,0000,0,0nnn,ABUU,277,738,-479,794,,80.6533011980456,36.1873031597998
4.396579,J052329.66+805252.8,80.8736153,+80.8813503,0.1353,0.1214,109.2,16.288,15.411,10.850,8.693,,,,0.055,0.078,0.093,0.328,,,,837180201351058631,0000,0,0n0n,AAAB,53,482,438,526,,80.8813188905691,36.3740415456214
2.438217,J051652.45+791319.8,79.2185833,+79.2221940,0.5839,0.5304,112.2,17.830,17.585,12.834,9.136,,,,0.179,,,,,,,792178701351057923,0000,0,nnnn,BUUU,-559,3288,152,3557,,79.2222047117111,35.2362981592148
3.031227,J051948.33+795652.3,79.9513849,+79.9478886,0.1136,0.1069,113.3,15.739,15.583,12.366,8.752,16.511,16.494,15.390,0.042,0.091,0.386,,0.133,,,837180201351013340,0000,0,0nnn,AACU,546,360,319,380,0.630,79.9474112241971,35.897157533474
3.941550,J051913.39+794840.8,79.8058270,+79.8113477,0.1991,0.1819,109.4,16.608,16.488,12.165,8.772,,,,0.067,0.184,0.303,,,,,837180201351013763,0000,0,0nnn,ABBU,254,738,-362,796,,79.8106647955446,35.9143699914135
