#iRMS=9.222171502e-05 0
lk  ukf_wg0v  uks_wg0v fh        fse	fl
3460.0  0.508053  0.000000  0.508053  0.000000  0.000000
3465.0  0.501165  0.000000  0.501165  0.000000  0.000000
3470.0  0.490980  0.000000  0.490980  0.000000  0.000000
3475.0  0.483975  0.000000  0.483975  0.000000  0.000000
3480.0  0.485448  0.000000  0.485448  0.000000  0.000000
3485.0  0.498577  0.000000  0.498577  0.000000  0.000000
3490.0  0.519232  0.000000  0.519232  0.000000  0.000000
3495.0  0.540836  0.000000  0.540836  0.000000  0.000000
3500.0  0.554331  0.000000  0.554331  0.000000  0.000000
3505.0  0.553271  0.000000  0.553271  0.000000  0.000000
3510.0  0.577339  0.042115  0.577339  0.000000  0.000000
3515.0  0.579014  0.037282  0.579014  0.000000  0.000000
3520.0  0.566024  0.029639  0.566024  0.000000  0.000000
3525.0  0.562130  0.017936  0.562130  0.000000  0.000000
3530.0  0.591292  0.008950  0.591292  0.000000  0.000000
3535.0  0.626228  0.012877  0.626228  0.000000  0.000000
3540.0  0.643521  0.019036  0.643521  0.000000  0.000000
3545.0  0.646274  0.027636  0.646274  0.000000  0.000000
3550.0  0.634661  0.040713  0.634661  0.000000  0.000000
3555.0  0.608602  0.054183  0.608602  0.000000  0.000000
3560.0  0.584012  0.065573  0.584012  0.000000  0.000000
3565.0  0.536939  0.058557  0.536939  0.000000  0.000000
3570.0  0.515013  0.044535  0.515013  0.000000  0.000000
3575.0  0.526811  0.040294  0.526811  0.000000  0.000000
3580.0  0.521045  0.020242  0.521045  0.000000  0.000000
3585.0  0.516976  0.026322  0.516976  0.000000  0.000000
3590.0  0.565018  0.006653  0.565018  0.000000  0.000000
3595.0  0.603706  0.039840  0.603706  0.000000  0.000000
3600.0  0.597914  0.050998  0.597914  0.000000  0.000000
3605.0  0.566107  0.042744  0.566107  0.000000  0.000000
3610.0  0.566996  0.026758  0.566996  0.000000  0.000000
3615.0  0.568706  0.022578  0.568706  0.000000  0.000000
3620.0  0.583097  0.023667  0.583097  0.000000  0.000000
3625.0  0.633838  0.004095  0.633838  0.000000  0.000000
3630.0  0.613884  0.030496  0.613884  0.000000  0.000000
3635.0  0.606953  0.028385  0.606953  0.000000  0.000000
3640.0  0.636980  0.008006  0.636980  0.000000  0.000000
3645.0  0.617263  0.028507  0.617263  0.000000  0.000000
3650.0  0.627932  0.033232  0.627932  0.000000  0.000000
3655.0  0.680784  0.025271  0.680784  0.000000  0.000000
3660.0  0.717012  0.015666  0.717012  0.000000  0.000000
3665.0  0.701565  0.030034  0.701565  0.000000  0.000000
3670.0  0.692314  0.035254  0.692314  0.000000  0.000000
3675.0  0.686803  0.038065  0.686803  0.000000  0.000000
3680.0  0.662771  0.050568  0.662771  0.000000  0.000000
3685.0  0.661975  0.047312  0.661975  0.000000  0.000000
3690.0  0.689829  0.041124  0.689829  0.000000  0.000000
3695.0  0.718857  0.042771  0.718857  0.000000  0.000000
3700.0  0.723214  0.032721  0.723214  0.000000  0.000000
3705.0  0.672713  0.045376  0.672713  0.000000  0.000000
3710.0  0.688250  0.029469  0.688250  0.000000  0.000000
3715.0  0.732584  0.007538  0.732584  0.000000  0.000000
3720.0  0.679724  0.039768  0.679724  0.000000  0.000000
3725.0  0.674544  0.030645  0.674544  0.000000  0.000000
3730.0  0.661969  0.025444  0.661969  0.000000  0.000000
3735.0  0.602242  0.048881  0.602242  0.000000  0.000000
3740.0  0.646301  0.011994  0.646301  0.000000  0.000000
3745.0  0.628082  0.031581  0.628082  0.000000  0.000000
3750.0  0.623771  0.041336  0.623771  0.000000  0.000000
3755.0  0.716058  0.005610  0.716058  0.000000  0.000000
3760.0  0.719300  0.040158  0.719300  0.000000  0.000000
3765.0  0.717144  0.042576  0.717144  0.000000  0.000000
3770.0  0.717783  0.047113  0.717783  0.000000  0.000000
3775.0  0.787291  0.026148  0.787291  0.000000  0.000000
3780.0  0.854330  0.017845  0.854330  0.000000  0.000000
3785.0  0.843596  0.019980  0.843596  0.000000  0.000000
3790.0  0.765863  0.030101  0.765863  0.000000  0.000000
3795.0  0.694768  0.038494  0.694768  0.000000  0.000000
3800.0  0.721845  0.023101  0.721845  0.000000  0.000000
3805.0  0.822972  0.007362  0.822972  0.000000  0.000000
3810.0  0.857953  0.018961  0.857953  0.000000  0.000000
3815.0  0.802690  0.006605  0.802690  0.000000  0.000000
3820.0  0.740273  0.006923  0.740273  0.000000  0.000000
3825.0  0.678440  0.024748  0.678440  0.000000  0.000000
3830.0  0.589696  0.024196  0.589696  0.000000  0.000000
3835.0  0.521043  0.017375  0.521043  0.000000  0.000000
3840.0  0.606032  0.001395  0.606032  0.000000  0.000000
3845.0  0.760115  0.020577  0.760115  0.000000  0.000000
3850.0  0.836693  0.015387  0.836693  0.000000  0.000000
3855.0  0.832899  0.002308  0.832899  0.000000  0.000000
3860.0  0.825707  0.012010  0.825707  0.000000  0.000000
3865.0  0.867604  0.000488  0.867604  0.000000  0.000000
3870.0  0.851218  0.025104  0.851218  0.000000  0.000000
3875.0  0.813822  0.016764  0.813822  0.000000  0.000000
3880.0  0.773394  0.016860  0.773394  0.000000  0.000000
3885.0  0.698360  0.041057  0.698360  0.000000  0.000000
3890.0  0.684631  0.047791  0.684631  0.000000  0.000000
3895.0  0.780113  0.014225  0.780113  0.000000  0.000000
3900.0  0.830460  0.015467  0.830460  0.000000  0.000000
3905.0  0.844228  0.024660  0.844228  0.000000  0.000000
3910.0  0.882220  0.012311  0.882220  0.000000  0.000000
3915.0  0.880803  0.005736  0.880803  0.000000  0.000000
3920.0  0.816285  0.003876  0.816285  0.000000  0.000000
3925.0  0.667003  0.006256  0.667003  0.000000  0.000000
3930.0  0.443982  0.032098  0.443982  0.000000  0.000000
3935.0  0.393876  0.030566  0.393876  0.000000  0.000000
3940.0  0.578458  0.014643  0.578458  0.000000  0.000000
3945.0  0.748842  0.000399  0.748842  0.000000  0.000000
3950.0  0.849408  0.025688  0.849408  0.000000  0.000000
3955.0  0.851578  0.029910  0.851578  0.000000  0.000000
3960.0  0.725667  0.019637  0.725667  0.000000  0.000000
3965.0  0.509111  0.049459  0.509111  0.000000  0.000000
3970.0  0.462072  0.053879  0.462072  0.000000  0.000000
3975.0  0.677963  0.003719  0.677963  0.000000  0.000000
3980.0  0.883132  0.000488  0.883132  0.000000  0.000000
3985.0  0.980715  0.024375  0.980715  0.000000  0.000000
3990.0  1.025730  0.029680  1.025730  0.000000  0.000000
3995.0  1.040842  0.041317  1.040842  0.000000  0.000000
4000.0  1.054291  0.039481  1.054291  0.000000  0.000000
4005.0  1.055336  0.044027  1.055336  0.000000  0.000000
4010.0  1.071316  0.031115  1.071316  0.000000  0.000000
4015.0  1.080283  0.022057  1.080283  0.000000  0.000000
4020.0  1.086606  0.015497  1.086606  0.000000  0.000000
4025.0  1.090832  0.012184  1.090832  0.000000  0.000000
4030.0  1.064076  0.035943  1.064076  0.000000  0.000000
4035.0  1.071775  0.036687  1.071775  0.000000  0.000000
4040.0  1.078861  0.030397  1.078861  0.000000  0.000000
4045.0  1.042236  0.038383  1.042236  0.000000  0.000000
4050.0  1.055034  0.008485  1.055034  0.000000  0.000000
4055.0  1.035736  0.021687  1.035736  0.000000  0.000000
4060.0  1.012804  0.031869  1.012804  0.000000  0.000000
4065.0  1.004972  0.034524  1.004972  0.000000  0.000000
4070.0  1.012871  0.029305  1.012871  0.000000  0.000000
4075.0  1.003239  0.037073  1.003239  0.000000  0.000000
4080.0  1.016249  0.031166  1.016249  0.000000  0.000000
4085.0  1.052922  0.015917  1.052922  0.000000  0.000000
4090.0  1.056513  0.011705  1.056513  0.000000  0.000000
4095.0  0.974097  0.033405  0.974097  0.000000  0.000000
4100.0  0.862338  0.068736  0.862338  0.000000  0.000000
4105.0  0.906955  0.034380  0.906955  0.000000  0.000000
4110.0  1.016501  0.005437  1.016501  0.000000  0.000000
4115.0  1.066035  0.011234  1.066035  0.000000  0.000000
4120.0  1.065643  0.024939  1.065643  0.000000  0.000000
4125.0  1.065188  0.020309  1.065188  0.000000  0.000000
4130.0  1.055209  0.025249  1.055209  0.000000  0.000000
4135.0  1.074865  0.013473  1.074865  0.000000  0.000000
4140.0  1.096392  0.002983  1.096392  0.000000  0.000000
4145.0  1.085441  0.013461  1.085441  0.000000  0.000000
4150.0  1.079582  0.016346  1.079582  0.000000  0.000000
4155.0  1.070323  0.026869  1.070323  0.000000  0.000000
4160.0  1.101772  0.006278  1.101772  0.000000  0.000000
4165.0  1.114039  0.004528  1.114039  0.000000  0.000000
4170.0  1.060048  0.027454  1.060048  0.000000  0.000000
4175.0  1.029514  0.039168  1.029514  0.000000  0.000000
4180.0  1.049415  0.018417  1.049415  0.000000  0.000000
4185.0  1.056540  0.014627  1.056540  0.000000  0.000000
4190.0  1.070266  0.006707  1.070266  0.000000  0.000000
4195.0  1.058192  0.018016  1.058192  0.000000  0.000000
4200.0  1.035883  0.032401  1.035883  0.000000  0.000000
4205.0  1.058071  0.024080  1.058071  0.000000  0.000000
4210.0  1.085771  0.018064  1.085771  0.000000  0.000000
4215.0  1.084294  0.018559  1.084294  0.000000  0.000000
4220.0  1.064699  0.012677  1.064699  0.000000  0.000000
4225.0  1.004761  0.046579  1.004761  0.000000  0.000000
4230.0  1.033344  0.024673  1.033344  0.000000  0.000000
4235.0  1.048238  0.036892  1.048238  0.000000  0.000000
4240.0  1.056859  0.036976  1.056859  0.000000  0.000000
4245.0  1.053839  0.037952  1.053839  0.000000  0.000000
4250.0  1.049419  0.036280  1.049419  0.000000  0.000000
4255.0  1.062169  0.023082  1.062169  0.000000  0.000000
4260.0  1.055937  0.034191  1.055937  0.000000  0.000000
4265.0  1.066865  0.019986  1.066865  0.000000  0.000000
4270.0  1.028752  0.038548  1.028752  0.000000  0.000000
4275.0  1.026747  0.029513  1.026747  0.000000  0.000000
4280.0  1.045168  0.011623  1.045168  0.000000  0.000000
4285.0  1.001806  0.008924  1.001806  0.000000  0.000000
4290.0  0.962876  0.009056  0.962876  0.000000  0.000000
4295.0  0.923972  0.008097  0.923972  0.000000  0.000000
4300.0  0.843526  0.000282  0.843526  0.000000  0.000000
4305.0  0.814450  0.004709  0.814450  0.000000  0.000000
4310.0  0.867927  0.010499  0.867927  0.000000  0.000000
4315.0  0.998616  0.004717  0.998616  0.000000  0.000000
4320.0  1.059777  0.006551  1.059777  0.000000  0.000000
4325.0  1.028162  0.041019  1.028162  0.000000  0.000000
4330.0  1.039713  0.028225  1.039713  0.000000  0.000000
4335.0  0.979757  0.047654  0.979757  0.000000  0.000000
4340.0  0.872521  0.101364  0.872521  0.000000  0.000000
4345.0  0.940581  0.062844  0.940581  0.000000  0.000000
4350.0  1.020733  0.048704  1.020733  0.000000  0.000000
4355.0  1.071883  0.036849  1.071883  0.000000  0.000000
4360.0  1.123668  0.017190  1.123668  0.000000  0.000000
4365.0  1.146885  0.004404  1.146885  0.000000  0.000000
4370.0  1.121120  0.015701  1.121120  0.000000  0.000000
4375.0  1.097478  0.015887  1.097478  0.000000  0.000000
4380.0  1.060818  0.022847  1.060818  0.000000  0.000000
4385.0  1.021748  0.039934  1.021748  0.000000  0.000000
4390.0  1.055786  0.015655  1.055786  0.000000  0.000000
4395.0  1.087022  0.006059  1.087022  0.000000  0.000000
4400.0  1.091082  0.010698  1.091082  0.000000  0.000000
4405.0  1.084126  0.027181  1.084126  0.000000  0.000000
4410.0  1.109621  0.021584  1.109621  0.000000  0.000000
4415.0  1.125495  0.022704  1.125495  0.000000  0.000000
4420.0  1.138887  0.016730  1.138887  0.000000  0.000000
4425.0  1.140321  0.018674  1.140321  0.000000  0.000000
4430.0  1.132290  0.024580  1.132290  0.000000  0.000000
4435.0  1.120706  0.035229  1.120706  0.000000  0.000000
4440.0  1.128349  0.029286  1.128349  0.000000  0.000000
4445.0  1.127114  0.031143  1.127114  0.000000  0.000000
4450.0  1.123683  0.025807  1.123683  0.000000  0.000000
4455.0  1.091613  0.041966  1.091613  0.000000  0.000000
4460.0  1.088769  0.040223  1.088769  0.000000  0.000000
4465.0  1.113251  0.027572  1.113251  0.000000  0.000000
4470.0  1.140807  0.016525  1.140807  0.000000  0.000000
4475.0  1.164283  0.004683  1.164283  0.000000  0.000000
4480.0  1.140027  0.028986  1.140027  0.000000  0.000000
4485.0  1.149067  0.013920  1.149067  0.000000  0.000000
4490.0  1.147431  0.020747  1.147431  0.000000  0.000000
4495.0  1.159884  0.017296  1.159884  0.000000  0.000000
4500.0  1.182774  0.000691  1.182774  0.000000  0.000000
4505.0  1.203601  0.005152  1.203601  0.000000  0.000000
4510.0  1.192706  0.004162  1.192706  0.000000  0.000000
4515.0  1.168164  0.012595  1.168164  0.000000  0.000000
4520.0  1.143259  0.020716  1.143259  0.000000  0.000000
4525.0  1.102809  0.028233  1.102809  0.000000  0.000000
4530.0  1.074936  0.029321  1.074936  0.000000  0.000000
4535.0  1.103188  0.012301  1.103188  0.000000  0.000000
4540.0  1.136795  0.010660  1.136795  0.000000  0.000000
4545.0  1.116615  0.026511  1.116615  0.000000  0.000000
4550.0  1.088115  0.033560  1.088115  0.000000  0.000000
4555.0  1.115106  0.017601  1.115106  0.000000  0.000000
4560.0  1.147448  0.012956  1.147448  0.000000  0.000000
4565.0  1.147622  0.017162  1.147622  0.000000  0.000000
4570.0  1.156335  0.004546  1.156335  0.000000  0.000000
4575.0  1.157956  0.002490  1.157956  0.000000  0.000000
4580.0  1.127846  0.017492  1.127846  0.000000  0.000000
4585.0  1.120336  0.015564  1.120336  0.000000  0.000000
4590.0  1.127679  0.015213  1.127679  0.000000  0.000000
4595.0  1.129385  0.017883  1.129385  0.000000  0.000000
4600.0  1.126518  0.010757  1.126518  0.000000  0.000000
4605.0  1.138389  0.004219  1.138389  0.000000  0.000000
4610.0  1.149344  0.004615  1.149344  0.000000  0.000000
4615.0  1.135551  0.008924  1.135551  0.000000  0.000000
4620.0  1.141687  0.004784  1.141687  0.000000  0.000000
4625.0  1.149307  0.002614  1.149307  0.000000  0.000000
4630.0  1.139897  0.010404  1.139897  0.000000  0.000000
4635.0  1.132965  0.010227  1.132965  0.000000  0.000000
4640.0  1.132905  0.009109  1.132905  0.000000  0.000000
4645.0  1.120449  0.015569  1.120449  0.000000  0.000000
4650.0  1.113850  0.013897  1.113850  0.000000  0.000000
4655.0  1.126765  0.006240  1.126765  0.000000  0.000000
4660.0  1.141589  0.006151  1.141589  0.000000  0.000000
4665.0  1.098872  0.026738  1.098872  0.000000  0.000000
4670.0  1.096829  0.016721  1.096829  0.000000  0.000000
4675.0  1.130440  0.004475  1.130440  0.000000  0.000000
4680.0  1.122770  0.008190  1.122770  0.000000  0.000000
4685.0  1.134330  0.002902  1.134330  0.000000  0.000000
4690.0  1.136960  0.009409  1.136960  0.000000  0.000000
4695.0  1.133418  0.008825  1.133418  0.000000  0.000000
4700.0  1.096975  0.016448  1.096975  0.000000  0.000000
4705.0  1.086545  0.008698  1.086545  0.000000  0.000000
4710.0  1.103945  0.004867  1.103945  0.000000  0.000000
4715.0  1.127339  0.001595  1.127339  0.000000  0.000000
4720.0  1.145829  0.000891  1.145829  0.000000  0.000000
4725.0  1.140874  0.000000  1.140874  0.000000  0.000000
4730.0  1.109727  0.008915  1.109727  0.000000  0.000000
4735.0  1.105720  0.014735  1.105720  0.000000  0.000000
4740.0  1.118741  0.013759  1.118741  0.000000  0.000000
4745.0  1.134842  0.008372  1.134842  0.000000  0.000000
4750.0  1.125240  0.010631  1.125240  0.000000  0.000000
4755.0  1.109814  0.013313  1.109814  0.000000  0.000000
4760.0  1.108711  0.005610  1.108711  0.000000  0.000000
4765.0  1.101802  0.005582  1.101802  0.000000  0.000000
4770.0  1.121546  0.002220  1.121546  0.000000  0.000000
4775.0  1.141566  0.001492  1.141566  0.000000  0.000000
4780.0  1.138011  0.000000  1.138011  0.000000  0.000000
4785.0  1.109921  0.013437  1.109921  0.000000  0.000000
4790.0  1.112972  0.011894  1.112972  0.000000  0.000000
4795.0  1.133431  0.006824  1.133431  0.000000  0.000000
4800.0  1.121186  0.012481  1.121186  0.000000  0.000000
4805.0  1.113642  0.013156  1.113642  0.000000  0.000000
4810.0  1.126295  0.004312  1.126295  0.000000  0.000000
4815.0  1.137509  0.004598  1.137509  0.000000  0.000000
4820.0  1.132780  0.006007  1.132780  0.000000  0.000000
4825.0  1.115435  0.008662  1.115435  0.000000  0.000000
4830.0  1.109195  0.015081  1.109195  0.000000  0.000000
4835.0  1.112276  0.009247  1.112276  0.000000  0.000000
4840.0  1.101472  0.007974  1.101472  0.000000  0.000000
4845.0  1.088031  0.018060  1.088031  0.000000  0.000000
4850.0  1.076086  0.014073  1.076086  0.000000  0.000000
4855.0  1.029683  0.024499  1.029683  0.000000  0.000000
4860.0  0.935648  0.071317  0.935648  0.000000  0.000000
4865.0  0.881454  0.027955  0.881454  0.000000  0.000000
4870.0  0.913715  0.125329  0.913715  0.000000  0.000000
4875.0  0.983101  0.079861  0.983101  0.000000  0.000000
4880.0  1.029398  0.063519  1.029398  0.000000  0.000000
4885.0  1.058319  0.018486  1.058319  0.000000  0.000000
4890.0  1.066177  0.003312  1.066177  0.000000  0.000000
4895.0  1.072513  0.031899  1.072513  0.000000  0.000000
4900.0  1.096597  0.025174  1.096597  0.000000  0.000000
4905.0  1.116156  0.017078  1.116156  0.000000  0.000000
4910.0  1.110814  0.017203  1.110814  0.000000  0.000000
4915.0  1.105333  0.025914  1.105333  0.000000  0.000000
4920.0  1.079535  0.030176  1.079535  0.000000  0.000000
4925.0  1.071859  0.001261  1.071859  0.000000  0.000000
4930.0  1.079931  0.021403  1.079931  0.000000  0.000000
4935.0  1.097748  0.022450  1.097748  0.000000  0.000000
4940.0  1.093730  0.015533  1.093730  0.000000  0.000000
4945.0  1.097078  0.013078  1.097078  0.000000  0.000000
4950.0  1.115023  0.002645  1.115023  0.000000  0.000000
4955.0  1.104427  0.020446  1.104427  0.000000  0.000000
4960.0  1.093365  0.009161  1.093365  0.000000  0.000000
4965.0  1.086230  0.019211  1.086230  0.000000  0.000000
4970.0  1.103271  0.002290  1.103271  0.000000  0.000000
4975.0  1.107103  0.003782  1.107103  0.000000  0.000000
4980.0  1.082616  0.015322  1.082616  0.000000  0.000000
4985.0  1.074161  0.029226  1.074161  0.000000  0.000000
4990.0  1.058823  0.020539  1.058823  0.000000  0.000000
4995.0  1.063461  0.023515  1.063461  0.000000  0.000000
5000.0  1.069793  0.001055  1.069793  0.000000  0.000000
5005.0  1.049304  0.002819  1.049304  0.000000  0.000000
5010.0  1.042450  0.005244  1.042450  0.000000  0.000000
5015.0  1.026250  0.009109  1.026250  0.000000  0.000000
5020.0  1.031073  0.012894  1.031073  0.000000  0.000000
5025.0  1.028747  0.040190  1.028747  0.000000  0.000000
5030.0  1.052089  0.026137  1.052089  0.000000  0.000000
5035.0  1.058681  0.005610  1.058681  0.000000  0.000000
5040.0  1.051029  0.017213  1.051029  0.000000  0.000000
5045.0  1.041932  0.012366  1.041932  0.000000  0.000000
5050.0  1.041983  0.034163  1.041983  0.000000  0.000000
5055.0  1.063365  0.024063  1.063365  0.000000  0.000000
5060.0  1.070354  0.030451  1.070354  0.000000  0.000000
5065.0  1.073742  0.003312  1.073742  0.000000  0.000000
5070.0  1.073158  0.007416  1.073158  0.000000  0.000000
5075.0  1.054730  0.005553  1.054730  0.000000  0.000000
5080.0  1.044585  0.002791  1.044585  0.000000  0.000000
5085.0  1.044848  0.014600  1.044848  0.000000  0.000000
5090.0  1.052424  0.036109  1.052424  0.000000  0.000000
